DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD4_S4
805	8715500
806	8735382
807	8799687
808	8801543
809	8903708
810	8916081
811	8918393
812	8942022
813	8948610
814	9001397
815	9039794
816	9198417
817	9418084
818	9504338
819	9703051
820	9703051
821	9924543
822	10083130
823	10143375
824	10353436
825	10437120
826	10469074
827	10480206
828	10514821
829	10514821
830	10514821
831	10536649
832	10610304
833	10618264
834	10751156
835	11055807
836	11057824
837	11061653
838	11069330
839	11185379
840	11185379
841	11218371
842	11249368
843	11249368
844	11249368
845	11361787
846	11364494
847	11364494
848	11439299
849	11742154
850	11917596
851	12060912
852	12092271
853	12228634
854	12229656
855	12265652
856	12439052
857	12525195
858	12641304
859	12679976
860	12687089
861	12687089
862	12781492
863	12782156
864	12782156
865	12782156
866	12782156
867	12876764
868	13035841
869	13062325
870	13080122
871	13158340
872	13217254
873	13323498
874	13344721
875	13347864
876	13397342
877	13418045
878	13486707
879	13582065
880	13686910
881	13686910
882	13897692
883	13902547
884	13917819
885	14120002
886	14131418
887	14180658
888	14275823
889	14284789
890	14414674
891	14602137
892	14606912
893	14643394
894	14672525
895	14684124
896	14751052
897	14868077
898	14921108
899	14926002
900	15136146
901	15291756
902	15377978
903	15402522
904	15471383
905	15627471
906	15715361
907	15715361
908	15730307
909	15744124
910	15789382
911	15789382
912	15789382
913	15884248
914	15896112
915	15962824
916	16002293
917	16002293
918	16171155
919	16392352
920	16588927
921	16721064
922	16869373
923	17021313
924	17022072
925	17029735
926	17053989
927	17161139
928	17241901
929	17318584
930	17318584
931	17326870
932	17447220
933	17447220
934	17508326
935	17552024
936	17839577
937	18007737
938	18008148
939	18062889
940	18265898
941	18349631
942	18483644
943	18511950
944	18550878
945	18705259
946	18766111
947	19006273
948	19355452
949	19540144
950	19554812
951	19664465
952	19708272
953	19867633
954	19923137
955	20009951
956	20161444
957	20386966
958	20386966
959	20386966
960	20386966
961	20642117
962	20642117
963	20665592
964	20871390
965	20936982
966	21027002
967	21053532
968	21312663
969	21350865
970	21437612
971	21551895
972	21705321
973	21728986
974	21786846
975	22644844
976	22697930
977	22811334
978	23021589
979	23035439
980	23102300
981	23446116
982	23496072
983	23538944
984	23612851
985	23684314
986	23689113
987	23781181
988	23814243
989	24123606
990	24469070
991	24488441
992	24635386
993	25126520
994	25161422
995	25190825
996	25399101
997	25708394
998	25734416
999	25873827
1000	25914330
1001	25981374
1002	25997941
1003	26055992
1004	26074674
1005	26384722
1006	26399295
1007	26506422
1008	26614475
1009	26685653
1010	26704581
1011	26878962
1012	26894908
1013	27055087
1014	27374438
1015	27743702
1016	27752211
1017	27753044
1018	27818093
1019	27867239
1020	27911229
1021	27965413
1022	28615615
1023	28615615
1024	28644100
