DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD14_S1
438	431608
439	437020
440	438240
441	447503
442	448787
443	450065
444	452399
445	459171
446	459171
447	460627
448	463947
449	474154
450	497947
451	503150
452	505083
453	506087
454	515972
455	524753
456	529241
457	535583
458	544961
459	549617
460	555560
461	556696
462	564363
463	565126
464	568160
465	571834
466	573705
467	574643
468	577053
469	579366
470	580566
471	588407
472	590837
473	596991
474	601161
475	604748
476	611181
477	612536
478	619891
479	637051
480	637051
481	639603
482	650540
483	663059
484	663059
485	666559
486	669005
487	669462
488	675498
489	679643
490	687408
491	703895
492	704284
493	707084
494	707688
495	709049
496	709049
497	713033
498	720829
499	720979
500	730997
501	731874
502	736517
503	749418
504	755430
505	756864
506	764279
507	765393
508	765393
509	772988
510	775711
511	775711
512	778576
513	780785
514	785424
515	797679
516	813486
517	814345
518	817460
519	834658
520	838756
521	851779
522	869193
523	891173
524	892758
525	893937
526	897746
527	899530
528	901078
529	904115
530	904115
531	915140
532	964749
533	980238
534	984183
535	1010243
536	1015382
537	1016129
538	1020780
539	1053479
540	1056519
541	1072089
542	1074703
543	1080512
544	1084098
545	1088365
546	1088365
547	1088424
548	1095176
549	1126303
550	1144705
551	1144705
552	1144705
553	1144705
554	1160399
555	1160399
556	1161316
557	1202155
558	1207386
559	1272012
560	1296705
561	1296705
562	1311476
563	1321747
564	1328559
565	1336725
566	1339411
567	1363023
568	1370950
569	1374198
570	1379637
571	1412263
572	1412263
573	1419166
574	1430289
575	1430289
576	1430289
577	1440748
578	1466912
579	1469347
580	1470701
581	1482387
582	1487659
583	1518170
584	1527463
585	1537159
586	1543065
587	1556450
588	1557851
589	1581912
590	1612572
591	1618839
592	1630122
593	1658649
594	1659890
595	1661700
596	1687775
597	1687775
598	1687775
599	1714873
600	1728919
601	1751356
602	1757977
603	1785104
604	1788156
605	1788156
606	1788688
607	1816027
608	1821816
609	1828469
610	1831461
611	1865781
612	1865781
613	1875007
614	1878559
615	1925420
616	1932443
617	1946665
618	1951234
619	1951234
620	1972330
621	1987483
622	1987483
623	1988316
624	2005272
625	2025560
626	2046445
627	2057521
628	2065825
629	2083743
630	2087290
631	2090826
632	2116241
633	2116917
634	2116917
635	2126293
636	2204744
637	2221137
638	2225713
639	2263284
640	2263284
641	2263731
642	2305835
643	2316927
644	2316927
645	2335684
646	2360818
647	2376684
648	2398736
649	2411911
650	2425590
651	2506339
652	2506339
653	2535719
654	2539022
655	2603043
656	2603043
657	2641509
658	2657245
659	2660590
660	2692638
661	2739331
662	2757133
663	2784413
664	2794063
665	2828449
666	2834748
667	2876624
668	2898768
669	2930865
670	2937628
671	2948513
672	2954268
673	2954268
674	2954268
675	2954268
676	2960464
677	2976200
678	2992616
679	3000248
680	3003945
681	3059274
682	3061156
683	3094004
684	3102311
685	3133509
686	3143809
687	3167826
688	3224550
689	3256394
690	3257435
691	3261316
692	3282537
693	3282537
694	3409414
695	3420921
696	3438109
697	3460996
698	3527225
699	3527225
700	3530589
701	3549879
702	3601693
703	3628451
704	3628451
705	3636439
706	3671381
707	3679938
708	3679938
709	3679938
710	3698839
711	3700537
712	3741453
713	3759219
714	3762814
715	3762814
716	3823662
717	3854555
718	3866789
719	3914438
720	3939669
721	4002290
722	4002290
723	4002290
724	4002290
725	4002290
726	4002290
727	4005007
728	4016884
729	4054648
730	4089115
731	4109034
732	4136922
733	4167426
734	4174936
735	4199976
736	4199976
737	4224795
738	4234429
739	4294150
740	4307492
741	4331020
742	4341579
743	4369072
744	4398780
745	4414910
746	4449205
747	4507277
748	4551620
749	4570051
750	4585863
751	4642160
752	4666514
753	4701345
754	4742639
755	4780705
756	4807496
757	4825377
758	4859866
759	4859866
760	4954549
761	4955883
762	4973537
763	4973537
764	4973537
765	4973537
766	5069510
767	5093849
768	5093849
769	5093849
770	5158862
771	5158862
772	5186425
773	5222572
774	5269499
775	5306652
776	5331661
777	5341063
778	5368529
779	5401004
780	5449249
781	5515082
782	5535951
783	5569277
784	5585797
785	5597504
786	5638460
787	5666417
788	5705329
789	5866622
790	5866622
791	5927385
792	5935529
793	5957964
794	6055009
795	6093775
796	6239217
797	6287280
798	6307476
799	6317329
800	6383786
801	6383790
802	6391359
803	6391359
804	6411488
805	6412965
806	6435135
807	6518482
808	6531649
809	6555294
810	6577146
811	6605284
812	6688470
813	6688470
814	6809684
815	6942208
816	6943123
817	6953358
818	6969344
819	6969803
820	6969803
821	6971746
822	7041347
823	7131622
824	7131622
825	7141504
826	7150221
827	7215167
828	7216211
829	7216211
830	7267522
831	7373257
832	7392223
833	7457085
834	7469204
835	7504265
836	7532831
837	7542429
838	7619439
839	7630341
840	7641191
841	7702884
842	7740118
843	7795889
844	7833840
845	8111787
846	8282543
847	8348565
848	8360037
849	8360037
850	8439884
851	8757948
852	8815337
853	8876115
854	8911647
855	8915920
856	8980462
857	8993385
858	8994206
859	9033312
860	9085338
861	9107805
862	9153329
863	9216875
864	9239907
865	9269651
866	9311761
867	9362385
868	9364014
869	9486764
870	9524535
871	9525283
872	9537444
873	9547528
874	9579278
875	9593019
876	9720463
877	9747762
878	9801052
879	9815719
880	10078580
881	10087748
882	10101146
883	10119676
884	10303817
885	10303817
886	10379473
887	10546178
888	10586330
889	10716458
890	10793105
891	10805647
892	10836937
893	10911044
894	10919810
895	11225373
896	11311315
897	11377594
898	11484004
899	11592716
900	11703534
901	11815050
902	11935453
903	11985437
904	12134570
905	12228291
906	12386632
907	12392718
908	12552749
909	12578784
910	12706070
911	12770903
912	12770903
913	12831001
914	12856368
915	12860303
916	12860303
917	12860303
918	12860303
919	12929673
920	13016339
921	13047471
922	13102829
923	13150490
924	13282148
925	13293918
926	13298021
927	13327130
928	13343245
929	13668983
930	13688795
931	13792440
932	13844704
933	13898387
934	13934768
935	13934768
936	14046705
937	14279510
938	14287192
939	14309989
940	14535993
941	14576950
942	14576950
943	14576950
944	14690295
945	14789290
946	14892626
947	14896555
948	15033132
949	15034381
950	15098129
951	15117046
952	15245917
953	15280319
954	15342732
955	15342732
956	15473538
957	15548880
958	15715619
959	16248093
960	16467005
961	16691439
962	16729193
963	16762821
964	16771036
965	17101205
966	17117803
967	17226412
968	17391648
969	17474038
970	17622472
971	17923113
972	17948076
973	18029373
974	18104332
975	18121468
976	18339965
977	18340005
978	18346449
979	18373268
980	18411393
981	18580842
982	18661861
983	18684359
984	18722852
985	18984194
986	18999081
987	19065908
988	19190601
989	19302011
990	19376141
991	19429205
992	19595528
993	19621853
994	19802909
995	19934534
996	19940834
997	20035710
998	20203226
999	20494091
1000	20526692
1001	20565362
1002	20848954
1003	21076644
1004	21149168
1005	21519192
1006	21591278
1007	21681417
1008	21692748
1009	21716210
1010	21895576
1011	22072825
1012	22072825
1013	22072825
1014	22072825
1015	22072825
1016	22072825
1017	22072825
1018	22072825
1019	22072825
1020	22227873
1021	22315645
1022	22772712
1023	22916359
1024	22930451
1025	23000598
1026	23011152
1027	23028886
1028	23156460
1029	23373195
1030	23500023
1031	23580846
1032	23597656
1033	23630189
1034	23639583
1035	23641361
1036	24143139
1037	24143139
1038	24245555
1039	24389374
1040	24412883
1041	24464239
1042	24464239
1043	24635732
1044	24805454
1045	24903923
1046	25042887
1047	25438149
1048	25466549
1049	25554467
1050	25568068
1051	25568068
1052	25614143
1053	26029928
1054	26214779
1055	26229725
1056	26435694
1057	26559222
1058	26670271
1059	26810940
1060	26887093
1061	27287499
1062	27332955
1063	27402399
1064	27487275
1065	27487275
1066	27534245
1067	27630270
1068	27669483
1069	27760766
1070	27961376
1071	28045677
1072	28294300
1073	28366347
1074	28555968
1075	28616290
1076	28628922
1077	28714348
1078	28802010
1079	29179370
1080	29355754
1081	29387086
1082	29565790
1083	29565790
1084	29886771
1085	29893287
1086	30127773
1087	30289526
1088	30783518
1089	30786188
1090	30905244
1091	31061426
1092	31190787
1093	31313565
1094	31832277
1095	31943028
1096	32344238
1097	32845667
1098	32880155
1099	33021334
1100	33047084
1101	33152719
1102	33465075
