task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
100	8c/190af4	156058	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD19_S2)	CACHED	0	2026-04-17 14:23:47.567	4m 23s	4m 21s	87.9%	2.3 GB	2.8 GB	11 GB	6.1 GB
99	27/da2e7a	275207	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD56_S1)	CACHED	0	2026-04-17 14:32:40.447	4m 28s	4m 26s	92.8%	2.3 GB	2.8 GB	11.3 GB	6.3 GB
103	b9/ecf308	175262	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD56_S4)	CACHED	0	2026-04-17 14:28:10.359	4m 30s	4m 28s	85.1%	2.3 GB	2.8 GB	11 GB	6 GB
110	17/49e270	104558	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD14_S1)	CACHED	0	2026-04-17 15:01:25.631	4m 33s	4m 30s	90.9%	2.3 GB	2.8 GB	11.1 GB	6.2 GB
114	4d/a98d6d	159182	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD14_S4)	CACHED	0	2026-04-17 14:24:23.543	5m 14s	5m 13s	89.2%	2.3 GB	2.8 GB	12.6 GB	7.1 GB
107	0c/340ab9	136415	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD14_S3)	CACHED	0	2026-04-17 14:19:22.160	4m 25s	4m 23s	90.2%	2.3 GB	2.8 GB	11.5 GB	6.4 GB
101	26/8939d2	104561	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD4_S4)	CACHED	0	2026-04-17 15:01:26.191	4m 13s	4m 11s	87.0%	2.3 GB	2.8 GB	11 GB	6 GB
112	c3/a75667	279525	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD4_S1)	CACHED	0	2026-04-17 14:33:33.990	3m 54s	3m 51s	93.2%	2.3 GB	2.8 GB	10.6 GB	5.8 GB
109	1f/4018dd	208781	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD19_S3)	CACHED	0	2026-04-17 14:29:13.670	4m 19s	4m 15s	91.6%	2.3 GB	2.8 GB	11.3 GB	6.2 GB
106	ad/96d492	118630	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD56_S3)	CACHED	0	2026-04-17 14:15:55.434	3m 45s	3m 43s	92.1%	2.3 GB	2.8 GB	10.2 GB	5.5 GB
108	2b/759c45	161328	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD4_S3)	CACHED	0	2026-04-17 14:24:44.947	4m 28s	4m 27s	89.9%	2.3 GB	2.8 GB	11.6 GB	6.4 GB
102	9b/4311ea	143032	NFCORE_SMRNASEQ:FASTQ_FIND_MIRNA_MIRDEEP2:MIRDEEP2_MAPPER (CD4_S2)	CACHED	0	2026-04-17 14:20:37.167	4m 8s	4m 6s	90.9%	2.3 GB	2.8 GB	11.1 GB	6.1 GB
116	96/2d26a3	270228	NFCORE_SMRNASEQ:MIRNA_QUANT:PARSE_HAIRPIN	CACHED	0	2026-04-07 17:51:34.549	4.4s	2.8s	25.1%	2.5 MB	225.2 MB	45.9 MB	39.6 MB
115	64/58f382	270739	NFCORE_SMRNASEQ:MIRNA_QUANT:PARSE_MATURE	CACHED	0	2026-04-07 17:51:39.219	4.5s	3s	19.5%	2.7 MB	225.2 MB	28.3 MB	24.1 MB
118	29/67ffc2	298191	NFCORE_SMRNASEQ:MIRNA_QUANT:FORMAT_MATURE (mature.fa_igenome.fa)	CACHED	0	2026-04-15 12:43:41.701	4.3s	1.2s	2.1%	2.8 MB	221.7 MB	616.7 KB	102.2 KB
117	0a/82e7d9	298207	NFCORE_SMRNASEQ:MIRNA_QUANT:FORMAT_HAIRPIN (hairpin.fa_igenome.fa)	CACHED	0	2026-04-15 12:43:42.552	4.4s	879ms	4.5%	1.7 MB	110.9 MB	700.2 KB	183.9 KB
119	64/1aafc0	298567	NFCORE_SMRNASEQ:MIRNA_QUANT:INDEX_MATURE (mature)	CACHED	0	2026-04-15 12:43:46.865	24s	21.2s	2.8%	96 MB	1.5 GB	2.9 MB	8.8 MB
120	93/2d2a3a	299611	NFCORE_SMRNASEQ:MIRNA_QUANT:INDEX_HAIRPIN (hairpin)	CACHED	0	2026-04-15 12:44:11.216	46s	43.2s	2.5%	96.5 MB	1.4 GB	4 MB	9.6 MB
164	e3/c2bfe2	377445	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD4_S4_mature)	CACHED	0	2026-04-15 12:59:26.186	4m 23s	4m 19s	618.3%	56.2 MB	25.9 GB	8.9 GB	9.4 GB
151	5f/2fdb20	148717	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD19_S2)	CACHED	0	2026-04-17 15:09:49.421	25.6s	22.6s	399.9%	118.8 MB	25.9 GB	394.6 MB	420.7 MB
149	8e/dd52c9	168131	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD4_S4)	CACHED	0	2026-04-17 15:18:19.868	25.6s	21.1s	384.3%	119.5 MB	26 GB	321.2 MB	341.3 MB
165	c9/3a51e5	150121	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD14_S1)	CACHED	0	2026-04-17 15:10:15.659	33.4s	29.4s	415.4%	109.7 MB	25.9 GB	479.3 MB	511.9 MB
163	c1/16346e	160249	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD19_S4)	CACHED	0	2026-04-17 15:13:36.467	21.5s	18.4s	364.8%	106.4 MB	26 GB	312.3 MB	331.2 MB
152	24/5feebf	308898	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD56_S2_mature)	CACHED	0	2026-04-15 12:44:58.260	4m 40s	4m 36s	680.9%	61.9 MB	26.1 GB	8.4 GB	8.9 GB
137	45/f9e2b0	345486	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD4_S3_mature)	CACHED	0	2026-04-15 12:49:38.714	5m 26s	5m 18s	715.4%	58.3 MB	26 GB	9.4 GB	9.9 GB
147	17/63cdec	143287	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD56_S4)	CACHED	0	2026-04-17 15:08:01.009	22.5s	19.2s	392.6%	105.4 MB	25.9 GB	322.2 MB	341.5 MB
167	1c/c2c38a	147304	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD56_S2)	CACHED	0	2026-04-17 15:09:19.867	28.8s	25.3s	416.6%	109.9 MB	25.9 GB	452 MB	481.4 MB
159	cc/8a5315	140136	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD14_S2)	CACHED	0	2026-04-17 15:07:12.338	27.2s	25s	423.2%	110.8 MB	26 GB	435.4 MB	463.3 MB
139	bc/073497	145898	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD4_S2)	CACHED	0	2026-04-17 15:08:51.660	27.5s	24s	377.3%	104.1 MB	25.9 GB	420.5 MB	448.1 MB
140	d3/b5d6ef	370948	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD19_S3_mature)	CACHED	0	2026-04-15 12:55:05.637	4m 20s	4m 15s	648.5%	59.3 MB	25.9 GB	9 GB	9.5 GB
156	43/19fed8	382634	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD56_S3_mature)	CACHED	0	2026-04-17 17:55:48.709	3m 43s	3m 39s	686.1%	253.9 MB	25.9 GB	7.9 GB	8.3 GB
161	32/c41365	144488	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD14_S3)	CACHED	0	2026-04-17 15:08:24.137	26.9s	23.6s	452.7%	121.3 MB	26 GB	409.7 MB	435.1 MB
166	5c/ee08b4	158834	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD14_S4)	CACHED	0	2026-04-17 15:13:09.404	26.6s	23.9s	433.4%	118.2 MB	26.1 GB	398.4 MB	425.9 MB
142	ba/3ce200	141988	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD56_S3)	CACHED	0	2026-04-17 15:07:39.905	20.2s	17.8s	418.5%	106 MB	25.9 GB	311.9 MB	329.8 MB
153	c9/dd9aa7	153084	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD4_S3)	CACHED	0	2026-04-17 15:11:16.621	25.3s	22.2s	395.7%	109.6 MB	25.9 GB	397.1 MB	422.6 MB
157	b2/049f35	151761	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD19_S3)	CACHED	0	2026-04-17 15:10:49.683	25.6s	22.2s	388.9%	112.3 MB	25.9 GB	378.4 MB	402.4 MB
155	bf/bb10af	157286	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD56_S1)	CACHED	0	2026-04-17 15:12:37.235	31.4s	28s	417.4%	122.8 MB	25.9 GB	485.6 MB	519.7 MB
145	5b/70f5dc	154418	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD19_S1)	CACHED	0	2026-04-17 15:11:42.282	28.2s	25.3s	387.8%	108.1 MB	25.9 GB	420.6 MB	448.2 MB
168	b0/857849	364893	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD4_S2_mature)	CACHED	0	2026-04-17 17:51:05.549	4m 43s	4m 38s	604.1%	274.1 MB	25.9 GB	8.9 GB	9.4 GB
160	dd/7b03cb	170471	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD56_S4_mature)	CACHED	0	2026-04-17 15:18:45.914	3m 56s	3m 54s	660.0%	266.4 MB	25.9 GB	8.8 GB	9.3 GB
138	51/c5741a	124034	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD56_S1_mature)	CACHED	0	2026-04-17 16:54:48.457	4m 35s	4m 32s	667.3%	287.5 MB	26 GB	8.8 GB	9.3 GB
170	57/2103ca	177110	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD4_S4_mature_hairpin)	CACHED	0	2026-04-17 15:22:42.779	3m 30s	3m 27s	679.7%	143.6 MB	26.1 GB	8.6 GB	9.1 GB
146	7f/cd846e	240067	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD19_S4_mature)	CACHED	0	2026-04-17 18:33:15.173	4m 2s	3m 57s	590.2%	245.4 MB	25.9 GB	8.4 GB	8.8 GB
141	70/eefcde	155951	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_SEQCLUSTER (CD4_S1)	CACHED	0	2026-04-17 15:12:11.371	25.2s	22.2s	415.8%	118.1 MB	25.9 GB	375.8 MB	400.3 MB
177	44/b0afd2	130986	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD4_S3_mature)	CACHED	0	2026-04-17 16:23:48.249	56.3s	53.9s	187.1%	5.5 GB	6.8 GB	1.7 GB	1.6 GB
185	60/f166b0	390571	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD56_S3_mature)	CACHED	0	2026-04-17 17:59:33.803	56.7s	54.9s	170.6%	5.6 GB	6.8 GB	1.5 GB	1.4 GB
143	cc/3ad239	326908	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD14_S2_mature)	CACHED	0	2026-04-17 17:41:29.651	5m 5s	5m 2s	697.5%	279.8 MB	26.1 GB	9.3 GB	9.8 GB
175	02/31bea8	345374	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD56_S2_mature)	CACHED	0	2026-04-17 17:46:46.582	1m 6s	1m 3s	199.8%	5.6 GB	6.7 GB	1.7 GB	1.6 GB
182	fb/bfaf3c	123997	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD19_S3_mature)	CACHED	0	2026-04-17 16:54:48.125	1m	57.6s	211.7%	5.6 GB	6.8 GB	1.7 GB	1.6 GB
193	4f/1c3534	382955	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD4_S2_mature)	CACHED	0	2026-04-17 17:55:52.194	52s	48.7s	208.0%	5.5 GB	6.8 GB	1.7 GB	1.6 GB
169	ec/a89828	339332	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD4_S4_mature)	CACHED	0	2026-04-17 17:44:47.709	58.9s	55.2s	172.8%	5.2 GB	6.3 GB	1.6 GB	1.6 GB
199	4b/bb4675	326956	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD56_S1_mature)	CACHED	0	2026-04-17 17:41:30.658	1m 4s	1m 1s	169.8%	5.6 GB	6.8 GB	1.7 GB	1.6 GB
196	5a/e20950	331899	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD56_S4_mature)	CACHED	0	2026-04-17 17:42:35.025	1m 4s	60s	182.6%	5.2 GB	6.2 GB	1.6 GB	1.6 GB
154	e1/bb0a61	344299	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD19_S1_mature)	CACHED	0	2026-04-17 17:46:34.853	4m 30s	4m 25s	692.5%	143.9 MB	25.9 GB	9 GB	9.5 GB
144	af/af4566	161447	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD14_S3_mature)	CACHED	0	2026-04-17 15:13:58.604	4m 21s	4m 18s	717.5%	304.4 MB	26 GB	8.9 GB	9.4 GB
150	4d/7b4fe3	155265	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD14_S4_mature)	CACHED	0	2026-04-17 18:27:41.577	5m 33s	5m 30s	676.6%	296.9 MB	26 GB	10.3 GB	10.8 GB
178	12/a69546	150328	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD4_S3_mature_hairpin)	CACHED	0	2026-04-20 17:27:36.848	20m 15s	20m 7s	236.2%	81.2 MB	25.9 GB	9 GB	9.6 GB
183	a4/0128d9	376089	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD19_S3_mature_hairpin)	CACHED	0	2026-04-20 15:11:04.954	19m 36s	19m 28s	244.8%	77.1 MB	25.9 GB	8.6 GB	9.1 GB
208	0e/0d09c6	349825	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD56_S2_mature)	CACHED	0	2026-04-17 17:47:55.171	6.5s	3.7s	209.6%	5.2 MB	328 MB	548.2 MB	41.6 KB
186	63/330490	239448	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD56_S3_mature_hairpin)	CACHED	0	2026-04-20 18:10:13.557	14m 28s	14m 20s	287.7%	104.1 MB	25.9 GB	7.6 GB	8 GB
206	79/03c2a0	377030	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD14_S2_mature)	CACHED	0	2026-04-17 17:53:48.995	1m 2s	57.5s	196.5%	5.7 GB	6.8 GB	1.6 GB	1.6 GB
194	95/ba9cd3	271487	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD4_S2_mature_hairpin)	CACHED	0	2026-04-20 18:24:41.996	24m 20s	24m 14s	180.3%	123.9 MB	25.9 GB	8.3 GB	8.8 GB
210	a8/080559	331922	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD56_S1_mature)	CACHED	0	2026-04-17 17:42:36.771	5.7s	3.4s	198.3%	5.1 MB	328 MB	557.9 MB	40.8 KB
202	4b/3997e3	251794	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD19_S4_mature)	CACHED	0	2026-04-17 18:37:19.971	48.2s	45.8s	208.5%	5.4 GB	6.8 GB	1.5 GB	1.5 GB
203	a0/89d834	52090	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD19_S4_mature_hairpin)	CACHED	0	2026-04-20 16:29:30.383	19m 10s	19m 3s	218.6%	79.6 MB	25.7 GB	8.2 GB	8.7 GB
209	56/d2fd72	395058	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD56_S3_mature)	CACHED	0	2026-04-17 18:00:32.015	4.9s	2.9s	196.0%	5.2 MB	328 MB	480.6 MB	39.7 KB
162	a6/1097b4	130967	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD19_S2_mature)	CACHED	0	2026-04-17 16:23:47.918	4m 7s	4m 5s	634.3%	267.9 MB	26 GB	8.9 GB	9.4 GB
215	46/5c215e	341891	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD4_S4_mature)	CACHED	0	2026-04-17 17:45:48.344	5.2s	2.8s	213.5%	5.5 MB	329.9 MB	535.5 MB	38.7 KB
207	b4/db08c4	184602	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD14_S2_mature_hairpin)	CACHED	0	2026-04-20 17:47:51.975	11m 32s	11m 24s	369.6%	86.4 MB	25.9 GB	8.9 GB	9.4 GB
205	0c/b811cc	124048	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD4_S3_mature)	CACHED	0	2026-04-17 16:54:49.079	7.4s	4.5s	171.2%	5.1 MB	328 MB	564 MB	39.3 KB
216	0d/0ec7e6	387182	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD4_S2_mature)	CACHED	0	2026-04-17 17:56:46.702	6.3s	2.8s	224.5%	5.5 MB	329.9 MB	545.9 MB	39.5 KB
148	0c/fdd8bc	390528	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD14_S1_mature)	CACHED	0	2026-04-17 17:59:31.501	4m 29s	4m 26s	714.1%	301.1 MB	26 GB	8.3 GB	8.7 GB
198	ff/659240	444121	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD56_S1_mature_hairpin)	CACHED	0	2026-04-20 15:51:12.095	19m 6s	18m 57s	249.3%	116.1 MB	25.9 GB	8.4 GB	8.9 GB
176	94/255bc5	132525	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD56_S2_mature_hairpin)	CACHED	0	2026-04-20 14:23:26.298	17m 36s	17m 27s	255.1%	136 MB	25.9 GB	7.7 GB	8.2 GB
217	67/a34a78	327013	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD19_S3_mature)	CACHED	0	2026-04-17 17:41:31.276	7.6s	5.5s	121.2%	5.2 MB	328 MB	553.1 MB	40.1 KB
219	41/de4c23	340551	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD14_S4_mature_hairpin)	CACHED	0	2026-04-20 14:49:31.721	21m 33s	21m 26s	255.1%	115 MB	25.9 GB	9.8 GB	10.4 GB
158	75/6b79a6	251782	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_MATURE (CD4_S1_mature)	CACHED	0	2026-04-17 18:37:18.502	4m 4s	4m 1s	649.8%	257.9 MB	25.9 GB	8.3 GB	8.7 GB
238	8a/0124fe	288736	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD14_S1_mature_hairpin)	CACHED	0	2026-04-17 18:44:16.658	2m 42s	2m 39s	848.2%	152.4 MB	25.9 GB	7.8 GB	8.2 GB
232	f0/ad144f	255699	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD19_S4_mature)	CACHED	0	2026-04-17 18:38:11.018	5.4s	2.7s	214.6%	5.6 MB	329.9 MB	503.7 MB	38.7 KB
214	db/81690e	259514	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD14_S3_mature_hairpin)	CACHED	0	2026-04-17 18:41:22.582	2m 54s	2m 49s	814.1%	148.1 MB	25.9 GB	8.5 GB	8.9 GB
235	c3/addc92	410619	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD19_S2_mature_hairpin)	CACHED	0	2026-04-20 15:30:40.918	20m 31s	20m 24s	222.3%	128.3 MB	25.9 GB	8.5 GB	9 GB
200	2a/8e933e	373919	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD4_S4_mature_hairpin)	CACHED	0	2026-04-17 17:52:43.440	1m 5s	1m 2s	163.6%	5.6 GB	6.8 GB	1.6 GB	1.5 GB
211	04/56784f	379896	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD19_S1_mature)	CACHED	0	2026-04-17 17:54:50.963	1m 1s	58.1s	193.0%	5.5 GB	6.8 GB	1.7 GB	1.6 GB
222	0a/a3e420	335813	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD56_S4_mature)	CACHED	0	2026-04-17 17:43:42.105	6.5s	3.6s	170.2%	5.5 MB	329.9 MB	530.9 MB	39.1 KB
201	5c/71dac7	320439	NFCORE_SMRNASEQ:GENOME_QUANT:BOWTIE_MAP_GENOME (CD4_S4_mature_hairpin_genome)	CACHED	0	2026-04-20 14:41:02.875	8m 28s	8m 23s	359.6%	2.3 GB	28.2 GB	8.1 GB	6.3 GB
227	02/b1cd10	379936	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD14_S2_mature)	CACHED	0	2026-04-17 17:54:52.525	6.1s	4s	189.6%	5.1 MB	328 MB	557.8 MB	40.7 KB
212	0e/0238ef	84508	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD19_S1_mature_hairpin)	CACHED	0	2026-04-20 16:48:41.071	20m 46s	20m 39s	231.3%	69.8 MB	25.6 GB	8.6 GB	9.1 GB
197	9b/e21210	19689	NFCORE_SMRNASEQ:MIRNA_QUANT:BOWTIE_MAP_HAIRPIN (CD56_S4_mature_hairpin)	CACHED	0	2026-04-20 16:10:18.864	19m 11s	19m 4s	239.9%	83.5 MB	25.9 GB	8.5 GB	9 GB
233	56/7db3b5	335635	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD19_S2_mature)	CACHED	0	2026-04-17 17:43:39.822	1m 8s	1m 4s	154.5%	5.4 GB	6.5 GB	1.7 GB	1.6 GB
228	b4/9c47f8	308497	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD4_S2_mature_hairpin)	CACHED	0	2026-04-20 18:49:02.722	4m 53s	4m 44s	56.5%	5.3 GB	6.4 GB	1.6 GB	1.5 GB
213	eb/49c917	341796	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD14_S3_mature)	CACHED	0	2026-04-17 17:45:47.001	59.1s	56.4s	193.1%	5.4 GB	6.7 GB	1.6 GB	1.5 GB
237	e6/3b5e54	244718	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD14_S1_mature)	CACHED	0	2026-04-17 18:34:01.187	55.4s	53.9s	183.4%	5.7 GB	6.9 GB	1.5 GB	1.5 GB
218	4e/45ffdb	247771	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_SORT (CD14_S4_mature)	CACHED	0	2026-04-17 18:34:56.843	52.4s	48.8s	227.2%	5.6 GB	6.8 GB	1.8 GB	1.7 GB
239	bd/c93040	19728	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD56_S1_mature_hairpin)	CACHED	0	2026-04-20 16:10:21.468	3m 48s	3m 43s	69.5%	5.5 GB	6.7 GB	1.7 GB	1.6 GB
234	67/da9961	213038	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD14_S2_mature_hairpin)	CACHED	0	2026-04-20 17:59:27.792	3m 52s	3m 46s	82.9%	5.4 GB	6.7 GB	1.8 GB	1.6 GB
241	6d/a96099	320460	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD56_S2_mature_hairpin)	CACHED	0	2026-04-20 14:41:04.471	3m 40s	3m 31s	74.3%	5.5 GB	6.8 GB	1.7 GB	1.5 GB
254	9a/40cb2d	383263	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD19_S1_mature)	CACHED	0	2026-04-17 17:55:54.083	4.9s	2.8s	227.8%	5.2 MB	328 MB	556.1 MB	40.9 KB
225	37/d9e73a	271658	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_SORT (CD56_S3_mature_hairpin)	CACHED	0	2026-04-20 18:24:45.128	3m 20s	3m 16s	75.3%	5.5 GB	6.6 GB	1.5 GB	1.4 GB
253	12/423a7b	377045	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_HAIRPIN:SAMTOOLS_INDEX (CD4_S4_mature_hairpin)	CACHED	0	2026-04-17 17:53:51.181	4.9s	3.2s	212.3%	4.8 MB	327.8 MB	508.8 MB	29.7 KB
262	89/898e87	345511	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD14_S3_mature)	CACHED	0	2026-04-17 17:46:47.769	5.8s	3.7s	186.4%	5.1 MB	328 MB	540.2 MB	40.8 KB
259	d7/80c425	339390	NFCORE_SMRNASEQ:MIRNA_QUANT:BAM_STATS_MATURE:SAMTOOLS_INDEX (CD19_S2_mature)	CACHED	0	2026-04-17 17:44:50.519	5s	2.5s	240.9%	5.1 MB	328 MB	550.7 MB	40.4 KB
