DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD19_S1
434	673933
435	676338
436	677631
437	681429
438	691052
439	691052
440	691052
441	691052
442	697609
443	699435
444	704153
445	710380
446	710380
447	710380
448	712648
449	712648
450	712648
451	719388
452	729667
453	751901
454	752222
455	760794
456	763822
457	765980
458	765980
459	770035
460	777884
461	788733
462	788853
463	817723
464	821982
465	848935
466	860479
467	860479
468	865941
469	880062
470	881173
471	885253
472	887405
473	887405
474	889753
475	890117
476	890117
477	890117
478	920551
479	921206
480	921206
481	929427
482	939661
483	971777
484	984185
485	984185
486	984185
487	991602
488	997209
489	1020300
490	1029589
491	1033500
492	1036659
493	1042191
494	1050489
495	1053016
496	1067763
497	1073626
498	1074468
499	1105642
500	1105642
501	1119014
502	1119014
503	1217465
504	1222792
505	1222792
506	1225936
507	1247884
508	1269695
509	1278078
510	1289042
511	1354540
512	1355604
513	1359494
514	1366607
515	1375464
516	1375464
517	1386161
518	1388009
519	1414262
520	1415644
521	1420425
522	1421008
523	1434884
524	1477629
525	1506684
526	1511488
527	1538882
528	1538882
529	1544193
530	1544193
531	1553637
532	1559584
533	1563576
534	1566898
535	1592065
536	1594257
537	1634598
538	1664365
539	1670924
540	1693991
541	1717077
542	1726285
543	1755470
544	1770231
545	1785105
546	1792106
547	1822768
548	1830354
549	1875571
550	1882582
551	1901449
552	1907045
553	1952143
554	1952955
555	1962414
556	1968234
557	2019721
558	2019721
559	2024802
560	2037000
561	2037000
562	2086961
563	2117478
564	2147578
565	2154290
566	2194003
567	2197591
568	2198342
569	2207983
570	2209193
571	2239159
572	2245791
573	2283273
574	2290035
575	2299846
576	2299846
577	2299846
578	2299846
579	2320483
580	2370589
581	2377111
582	2427863
583	2432071
584	2442498
585	2471468
586	2472368
587	2575972
588	2585899
589	2590898
590	2592345
591	2662465
592	2687795
593	2703291
594	2710178
595	2731717
596	2745052
597	2752703
598	2752823
599	2791833
600	2799934
601	2822354
602	2840633
603	2840633
604	2858657
605	2874484
606	2921058
607	2921058
608	2927902
609	2942238
610	2946632
611	2947898
612	2947898
613	2947898
614	2989432
615	2999383
616	3008338
617	3031404
618	3031404
619	3050721
620	3121763
621	3143857
622	3159912
623	3177822
624	3182339
625	3197236
626	3202270
627	3207451
628	3251884
629	3470407
630	3476397
631	3484900
632	3488482
633	3488482
634	3588429
635	3591001
636	3638895
637	3653974
638	3655699
639	3734272
640	3761036
641	3769584
642	3779456
643	3829913
644	3872749
645	3872749
646	3877980
647	3877980
648	3923664
649	3938468
650	3950175
651	3953602
652	4086448
653	4129350
654	4157905
655	4195033
656	4233185
657	4247114
658	4247114
659	4261198
660	4290100
661	4363232
662	4381496
663	4411524
664	4427572
665	4472249
666	4476804
667	4486831
668	4489018
669	4542997
670	4546819
671	4584881
672	4644364
673	4648684
674	4649970
675	4652498
676	4681862
677	4686158
678	4686158
679	4749423
680	4841514
681	4855026
682	4878041
683	4916916
684	4919339
685	4919339
686	4919339
687	4919970
688	4922169
689	4982668
690	4982668
691	4999822
692	5019468
693	5109661
694	5124545
695	5149346
696	5149346
697	5150688
698	5158580
699	5171470
700	5200026
701	5206774
702	5265256
703	5277644
704	5285607
705	5319019
706	5319019
707	5319019
708	5319019
709	5327307
710	5394468
711	5394468
712	5396420
713	5567334
714	5568794
715	5595739
716	5643740
717	5657573
718	5758093
719	5791492
720	5798358
721	5798358
722	5800628
723	5810446
724	5830109
725	5859428
726	5900138
727	5900138
728	5909115
729	5959386
730	5959386
731	6003783
732	6010412
733	6148314
734	6182500
735	6248594
736	6248594
737	6248594
738	6248594
739	6282041
740	6298958
741	6298958
742	6298958
743	6342089
744	6355636
745	6367052
746	6424848
747	6491702
748	6514040
749	6522672
750	6529067
751	6609430
752	6641903
753	6787986
754	6839136
755	6868443
756	6879829
757	6940921
758	6990078
759	7076267
760	7076267
761	7076267
762	7076267
763	7198836
764	7262778
765	7313773
766	7424742
767	7476635
768	7553869
769	7559139
770	7653538
771	7744026
772	7756081
773	7769852
774	7776313
775	7805882
776	7818063
777	7880195
778	7892931
779	7903173
780	7911503
781	7918780
782	8025488
783	8221752
784	8298736
785	8430074
786	8441246
787	8475152
788	8522248
789	8529600
790	8532035
791	8550445
792	8583825
793	8674681
794	8685865
795	8766365
796	8809243
797	8820252
798	8820616
799	8841382
800	8882201
801	8894804
802	8894870
803	8941304
804	8950842
805	8988719
806	9007987
807	9023692
808	9060320
809	9168275
810	9173456
811	9195091
812	9261531
813	9283508
814	9283508
815	9344323
816	9499106
817	9499304
818	9521728
819	9751093
820	9753741
821	9779460
822	9799539
823	9800095
824	9825287
825	9849209
826	9947418
827	9953319
828	9981623
829	10001809
830	10015273
831	10122743
832	10247211
833	10269474
834	10308101
835	10636686
836	10637963
837	10669121
838	10727509
839	10761836
840	10767122
841	10767598
842	10771404
843	10862638
844	10877634
845	10900988
846	10905685
847	10983222
848	11070472
849	11087514
850	11087514
851	11189545
852	11430123
853	11514179
854	11647636
855	11659650
856	11746990
857	11885297
858	12165031
859	12186412
860	12243216
861	12259209
862	12393522
863	12483866
864	12577339
865	12752016
866	12869763
867	13141570
868	13220782
869	13220782
870	13240413
871	13385844
872	13411773
873	13420538
874	13462023
875	13473262
876	13532870
877	13559043
878	13647156
879	13647156
880	13707693
881	14203676
882	14224023
883	14224023
884	14224023
885	14224023
886	14418077
887	14534624
888	14561647
889	14574645
890	14978432
891	15181972
892	15310942
893	15373258
894	15437625
895	15618151
896	15855193
897	15972851
898	16215852
899	16319051
900	16344590
901	16509304
902	16571294
903	16592735
904	16607120
905	16635423
906	16694655
907	16860911
908	17004921
909	17376876
910	17381257
911	17714278
912	17791520
913	17791520
914	18172439
915	18378290
916	18392640
917	18416463
918	18482993
919	18647621
920	18710641
921	18798562
922	18814021
923	18844132
924	19107848
925	19183364
926	19207821
927	19486080
928	19554879
929	19621276
930	19704197
931	19808106
932	19878885
933	20096339
934	20096479
935	20697369
936	20775721
937	20809464
938	20811256
939	20814167
940	20902332
941	21510131
942	21511405
943	21890530
944	22036972
945	22135078
946	22459938
947	22769288
948	22968137
949	22968137
950	23425583
951	23631564
952	23960904
953	24399363
954	24520147
955	24542683
956	24947855
957	25025520
958	25083974
959	25456714
960	25458806
961	25645172
962	25648783
963	25838437
964	25886664
965	26003101
966	26003101
967	26350854
968	26527084
969	26920465
970	27072248
971	27517557
972	27678859
973	27734779
974	28148275
975	28219355
976	28769381
977	28902781
978	28902781
979	29269114
980	29400286
981	29544334
982	29580520
983	29580520
984	29590591
985	29850016
986	30194131
987	30282562
988	30353328
989	30447194
