DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD4_S1
436	679925
437	679925
438	679925
439	679925
440	687511
441	689861
442	693070
443	700077
444	714004
445	716758
446	736114
447	737319
448	741132
449	744731
450	749047
451	761384
452	780198
453	787477
454	787994
455	796814
456	807832
457	809232
458	814547
459	826166
460	826166
461	826166
462	833179
463	835791
464	836346
465	851510
466	852156
467	852890
468	855193
469	855193
470	855712
471	860231
472	870499
473	875698
474	880769
475	885047
476	902964
477	911270
478	914362
479	917226
480	918670
481	938908
482	944668
483	956716
484	956716
485	964883
486	965573
487	984790
488	988346
489	990768
490	994302
491	999374
492	1024240
493	1044276
494	1066943
495	1073052
496	1073290
497	1075112
498	1084061
499	1084988
500	1084988
501	1085660
502	1103252
503	1127479
504	1130844
505	1130844
506	1134310
507	1134378
508	1144999
509	1167819
510	1168939
511	1168939
512	1179976
513	1182461
514	1182461
515	1185378
516	1195732
517	1206257
518	1252795
519	1253201
520	1257737
521	1263178
522	1263178
523	1267002
524	1292243
525	1303928
526	1308568
527	1308568
528	1362327
529	1381391
530	1393834
531	1396385
532	1401036
533	1401036
534	1407067
535	1411833
536	1414547
537	1436077
538	1438005
539	1459238
540	1459238
541	1463883
542	1479212
543	1490337
544	1495844
545	1495844
546	1503297
547	1503443
548	1503910
549	1503910
550	1519867
551	1537075
552	1538068
553	1561910
554	1562923
555	1562923
556	1570486
557	1586124
558	1598297
559	1612918
560	1631281
561	1647493
562	1647493
563	1677793
564	1706345
565	1713410
566	1732712
567	1775444
568	1778453
569	1806076
570	1816980
571	1816980
572	1826708
573	1830877
574	1855404
575	1884223
576	1884223
577	1884223
578	1885923
579	1900715
580	1918595
581	1921642
582	1941680
583	1967051
584	1971574
585	1972935
586	1984521
587	1991078
588	1996997
589	2001052
590	2001052
591	2007126
592	2011892
593	2013016
594	2065262
595	2069307
596	2105466
597	2109699
598	2117410
599	2118294
600	2172619
601	2173919
602	2178655
603	2178655
604	2178655
605	2178655
606	2204503
607	2219873
608	2223057
609	2265675
610	2281505
611	2281505
612	2281505
613	2281505
614	2295838
615	2328756
616	2336063
617	2338756
618	2340310
619	2340310
620	2356556
621	2420246
622	2420246
623	2420411
624	2424408
625	2425941
626	2451191
627	2451191
628	2451191
629	2482542
630	2551410
631	2559435
632	2617990
633	2647119
634	2647119
635	2684144
636	2698146
637	2706257
638	2712285
639	2726220
640	2767514
641	2767514
642	2788492
643	2796189
644	2805557
645	2808855
646	2814084
647	2817321
648	2851320
649	2856294
650	2874809
651	2918140
652	2925654
653	2934685
654	2941371
655	2941371
656	2950046
657	2950513
658	2993058
659	3084406
660	3103210
661	3109110
662	3124584
663	3141453
664	3176078
665	3194961
666	3194961
667	3194961
668	3207294
669	3213344
670	3273894
671	3275131
672	3295724
673	3297228
674	3351576
675	3360085
676	3394801
677	3413704
678	3470080
679	3474824
680	3533738
681	3550602
682	3558061
683	3594603
684	3643628
685	3686814
686	3708917
687	3731107
688	3736174
689	3753013
690	3753013
691	3813895
692	3837894
693	3885766
694	3905167
695	3930056
696	3935643
697	3988865
698	3992697
699	4041262
700	4043518
701	4065609
702	4067556
703	4091007
704	4131973
705	4136871
706	4142735
707	4279874
708	4319297
709	4319595
710	4357552
711	4357552
712	4357552
713	4409607
714	4444309
715	4493218
716	4508338
717	4509634
718	4528448
719	4556448
720	4597691
721	4597691
722	4601947
723	4611586
724	4639405
725	4639405
726	4639405
727	4639405
728	4639405
729	4645996
730	4645996
731	4780341
732	4783555
733	4905125
734	4913624
735	4973685
736	4973685
737	5028765
738	5045330
739	5051332
740	5115192
741	5205430
742	5263195
743	5263195
744	5265853
745	5277405
746	5338439
747	5412935
748	5455737
749	5460505
750	5503107
751	5567659
752	5570729
753	5581927
754	5663905
755	5694190
756	5763970
757	5763970
758	6023648
759	6081311
760	6120053
761	6151496
762	6203595
763	6215376
764	6229506
765	6257900
766	6270084
767	6372426
768	6382505
769	6399344
770	6470698
771	6476952
772	6554149
773	6554149
774	6586018
775	6619955
776	6665957
777	6674268
778	6674268
779	6828850
780	6859667
781	6895956
782	7072495
783	7102887
784	7102887
785	7224485
786	7335754
787	7369194
788	7399898
789	7411373
790	7438328
791	7444654
792	7477660
793	7493136
794	7493136
795	7495355
796	7514331
797	7596636
798	7723249
799	7768862
800	7773621
801	8004956
802	8308253
803	8421625
804	8595763
805	8596636
806	8630552
807	8630552
808	8630552
809	8630552
810	8646508
811	8674451
812	8732704
813	8780332
814	8827042
815	8879628
816	8991485
817	9001060
818	9011482
819	9063281
820	9163055
821	9221772
822	9292505
823	9379401
824	9452493
825	9605490
826	9717008
827	9764479
828	9775439
829	9806084
830	9812737
831	9923713
832	10083353
833	10092472
834	10092472
835	10272845
836	10274610
837	10310764
838	10343677
839	10375323
840	10480250
841	10495219
842	10614975
843	10796219
844	10841841
845	10861387
846	10987254
847	11026402
848	11065682
849	11107971
850	11167622
851	11188531
852	11193066
853	11202330
854	11322395
855	11441068
856	11722728
857	11807294
858	11873768
859	11941445
860	11969787
861	12267552
862	12354941
863	12412127
864	12467900
865	12470506
866	12482790
867	12621879
868	12621879
869	12634299
870	12655535
871	12733960
872	12789758
873	12911629
874	13026504
875	13064883
876	13175389
877	13179854
878	13180541
879	13184263
880	13321319
881	13375796
882	13453833
883	13481281
884	13517107
885	13758293
886	14009286
887	14055596
888	14133043
889	14384004
890	14487907
891	14625061
892	14640302
893	15180325
894	15193244
895	15323512
896	15379461
897	15414350
898	15464365
899	15561867
900	15969919
901	16035568
902	16167029
903	16172033
904	16245175
905	16313401
906	16894399
907	16940535
908	17070718
909	17418821
910	17475512
911	17483167
912	17523162
913	17927482
914	17989056
915	18026502
916	18176411
917	18207983
918	18238469
919	18256595
920	18268684
921	18390810
922	18390810
923	18393073
924	18415845
925	18432531
926	18432531
927	18498579
928	18540784
929	18540784
930	18586870
931	18679672
932	18696379
933	18703294
934	18893658
935	19010438
936	19142550
937	19224929
938	19265633
939	19316569
940	19445684
941	19508372
942	19792556
943	19806855
944	19919508
945	20425114
946	20493638
947	20714475
948	20714475
949	20714475
950	20714475
951	20714475
952	20714475
953	20714475
954	20714475
955	20714475
956	20714475
957	20714475
958	20790830
959	20790830
960	20896692
961	21000173
962	21225558
963	21351968
964	21433159
965	21903801
966	21912741
967	22166867
968	22495882
969	22495882
970	22677490
971	22935260
972	22963592
973	23287000
974	23401536
975	23434871
976	23434871
977	23585011
978	23807147
979	23844122
980	24222865
981	24415679
982	24429753
983	24678388
984	24794291
985	25035624
986	25180004
987	25259260
988	25358162
989	25487623
990	25582569
991	25641024
992	25641024
993	26259036
994	26303081
995	26318347
996	26388499
997	26597109
998	26598728
999	26671893
1000	26705676
1001	27063834
1002	27083124
1003	27260064
1004	27976889
1005	28178141
