DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD19_S4
485	1168947
486	1173138
487	1173138
488	1173138
489	1173138
490	1188857
491	1204883
492	1221727
493	1236200
494	1237403
495	1244418
496	1245177
497	1246337
498	1265484
499	1266023
500	1291055
501	1294504
502	1294504
503	1295495
504	1307737
505	1310859
506	1324422
507	1324422
508	1340277
509	1375717
510	1380369
511	1380990
512	1384873
513	1394769
514	1424632
515	1438054
516	1459320
517	1470960
518	1490526
519	1528109
520	1554315
521	1599530
522	1599564
523	1614949
524	1625849
525	1630718
526	1630718
527	1652825
528	1660244
529	1660244
530	1673610
531	1687714
532	1690405
533	1720353
534	1739793
535	1764350
536	1816355
537	1825565
538	1832087
539	1832614
540	1833655
541	1847157
542	1935592
543	1940388
544	1946384
545	1962952
546	1966162
547	1966318
548	1980652
549	1980801
550	1988083
551	1991949
552	2017065
553	2018079
554	2033751
555	2076630
556	2081009
557	2131131
558	2153862
559	2166796
560	2171007
561	2186034
562	2186034
563	2273988
564	2282775
565	2296232
566	2330856
567	2349662
568	2382134
569	2385493
570	2385493
571	2396346
572	2415889
573	2440078
574	2456619
575	2456619
576	2469003
577	2488582
578	2491531
579	2491531
580	2515992
581	2526393
582	2578552
583	2602880
584	2602880
585	2603021
586	2608414
587	2608467
588	2620068
589	2650494
590	2661190
591	2661190
592	2781155
593	2862352
594	2862522
595	2865423
596	2888987
597	2902331
598	2921488
599	2930567
600	2943288
601	2943752
602	2952119
603	2963374
604	3027131
605	3063653
606	3097362
607	3097362
608	3135098
609	3161902
610	3173901
611	3186110
612	3212141
613	3212141
614	3252235
615	3273486
616	3294844
617	3311945
618	3311945
619	3359406
620	3422239
621	3441056
622	3463134
623	3517773
624	3588907
625	3625689
626	3625689
627	3638380
628	3690676
629	3719603
630	3806260
631	3806260
632	3816802
633	3837950
634	3869023
635	3874664
636	3889120
637	3894707
638	3899960
639	3902711
640	3904471
641	3918011
642	3945739
643	3951568
644	3951568
645	3952811
646	3952811
647	3956354
648	3956354
649	3956354
650	3956354
651	4011536
652	4060335
653	4134570
654	4148755
655	4160279
656	4165009
657	4298277
658	4327755
659	4357499
660	4431164
661	4486121
662	4583847
663	4595004
664	4601719
665	4690233
666	4710316
667	4712319
668	4715681
669	4715681
670	4730073
671	4737366
672	4775924
673	4796903
674	4809057
675	4811629
676	4849636
677	4862769
678	4906436
679	4915691
680	4929250
681	4958695
682	4961244
683	4976093
684	5034604
685	5034604
686	5038020
687	5058293
688	5059394
689	5068458
690	5071088
691	5095464
692	5095464
693	5095464
694	5095464
695	5095464
696	5101144
697	5101144
698	5104265
699	5149337
700	5152746
701	5157232
702	5159482
703	5231885
704	5240970
705	5263112
706	5284038
707	5346662
708	5353911
709	5382666
710	5407735
711	5463587
712	5483246
713	5507375
714	5512531
715	5562644
716	5586113
717	5727144
718	5732893
719	5787175
720	5787175
721	5787175
722	5787175
723	5811589
724	5826212
725	5906066
726	5926650
727	5936631
728	5960105
729	5983205
730	5997223
731	5997223
732	5997223
733	5997223
734	6010323
735	6039243
736	6211780
737	6247490
738	6403178
739	6443824
740	6507207
741	6527545
742	6529563
743	6642310
744	6715858
745	6828252
746	6933784
747	6952655
748	7068144
749	7150526
750	7158646
751	7217308
752	7340359
753	7355384
754	7424164
755	7424594
756	7430141
757	7465135
758	7469506
759	7526853
760	7526853
761	7534468
762	7638474
763	7704046
764	7823226
765	7875100
766	7991887
767	7991887
768	8090365
769	8192981
770	8303580
771	8626051
772	8897226
773	8903189
774	8964198
775	9106167
776	9116196
777	9395298
778	9445865
779	9544542
780	9584300
781	9594544
782	9737377
783	10112943
784	10407250
785	10417174
786	10751206
787	10758777
788	10877901
789	10877901
790	10941945
791	10966373
792	11009500
793	11022311
794	11035131
795	11043538
796	11055301
797	11116004
798	11206312
799	11293370
800	11393168
801	11466170
802	11556323
803	11678560
804	11753440
805	11764140
806	11791730
807	11833431
808	11853619
809	11962877
810	11972331
811	11975564
812	12090792
813	12146748
814	12205118
815	12765156
816	12792156
817	12857752
818	12875309
819	12933051
820	12991074
821	13085730
822	13129236
823	13202539
824	13206085
825	13315679
826	13371298
827	13529053
828	13744323
829	13774154
830	13785066
831	13837193
832	13849698
833	13865649
834	13906145
835	14137850
836	14151780
837	14165973
838	14409075
839	14412492
840	14412492
841	14442260
842	14558215
843	14649346
844	14657311
845	14787576
846	14827076
847	14827076
848	15111545
849	15166059
850	15184288
851	15227902
852	15282103
853	15301398
854	15365367
855	15424293
856	15424293
857	15627472
858	15712087
859	15815989
860	15835703
861	16118441
862	16128422
863	16219499
864	16450853
865	16726460
866	16804926
867	16861287
868	16861287
869	16861287
870	16861287
871	17095923
872	17129074
873	17347463
874	17347463
875	17347463
876	17460798
877	17500332
878	17612514
879	17658278
880	17737935
881	17763679
882	18002880
883	18322711
884	18322711
885	18322711
886	18322711
887	18390291
888	18390291
889	18466448
890	18469323
891	18638991
892	18824645
893	18903381
894	19203796
895	19254968
896	19331265
897	19351016
898	19354347
899	19356333
900	19365577
901	19365577
902	19521700
903	19608861
904	19641705
905	19826705
906	19846390
907	20069462
908	20069967
909	20308040
910	20567738
911	20665385
912	20738473
913	20766044
914	20766044
915	20766044
916	20956362
917	21187445
918	21361202
919	21416295
920	21647171
921	21736538
922	21755978
923	21805719
924	21929998
925	22040477
926	22420437
927	22508135
928	22634440
929	22843288
930	22901040
931	22901040
932	22901040
933	22940466
934	23177694
935	23384978
936	23395214
937	23641068
938	23903639
939	24012102
940	24045783
941	24114794
942	24319783
943	24393220
944	24402190
945	24538193
946	24545268
947	24607253
948	24634893
949	24985520
950	24994610
