DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD56_S1
435	354671
436	356055
437	364512
438	366676
439	366676
440	366676
441	366676
442	376894
443	376894
444	377797
445	382073
446	383164
447	383164
448	386742
449	392379
450	393219
451	395332
452	396409
453	400098
454	400304
455	401645
456	404891
457	415202
458	417483
459	430927
460	433877
461	439473
462	452647
463	463670
464	469307
465	471468
466	474134
467	474646
468	493099
469	497037
470	498376
471	504445
472	504628
473	507866
474	513902
475	514588
476	518554
477	524561
478	526077
479	549666
480	550733
481	552175
482	552175
483	565695
484	569340
485	574126
486	576433
487	583163
488	583163
489	583163
490	583163
491	583163
492	583163
493	586111
494	586111
495	590879
496	608684
497	622364
498	622599
499	626213
500	626213
501	643634
502	655407
503	655407
504	655407
505	659759
506	665114
507	665751
508	667015
509	667911
510	687362
511	688314
512	692813
513	697076
514	699368
515	709222
516	713534
517	714934
518	722323
519	740053
520	743227
521	746006
522	749700
523	756666
524	767546
525	779954
526	788838
527	793844
528	795065
529	796747
530	802459
531	803442
532	803679
533	803679
534	813085
535	821323
536	822371
537	823120
538	828918
539	836693
540	881386
541	908276
542	913955
543	916485
544	922200
545	922451
546	927606
547	927606
548	927606
549	927606
550	927606
551	927606
552	927606
553	927606
554	927606
555	927606
556	927606
557	927746
558	936223
559	938853
560	943254
561	945617
562	947001
563	995817
564	1003987
565	1006998
566	1017918
567	1046194
568	1065731
569	1083104
570	1088087
571	1094347
572	1094633
573	1100815
574	1113143
575	1113143
576	1113143
577	1137601
578	1137601
579	1150558
580	1153323
581	1177454
582	1178900
583	1178900
584	1194025
585	1197809
586	1209874
587	1216806
588	1217270
589	1218837
590	1249835
591	1283639
592	1290268
593	1290268
594	1290268
595	1290268
596	1291191
597	1304163
598	1341964
599	1341964
600	1353390
601	1359119
602	1375087
603	1379305
604	1392047
605	1394298
606	1398751
607	1399399
608	1399399
609	1451314
610	1461132
611	1474837
612	1476536
613	1480599
614	1486872
615	1487027
616	1522821
617	1549180
618	1561189
619	1567804
620	1634013
621	1644316
622	1645469
623	1646341
624	1654252
625	1659731
626	1674666
627	1680054
628	1686288
629	1694841
630	1726680
631	1733328
632	1756286
633	1776165
634	1793056
635	1801155
636	1819962
637	1820098
638	1820098
639	1842835
640	1846437
641	1889806
642	1889806
643	1921089
644	1924208
645	1931834
646	1957218
647	1970593
648	1977209
649	1985006
650	1998802
651	2010788
652	2027740
653	2027740
654	2027740
655	2059534
656	2070089
657	2095449
658	2095449
659	2134502
660	2136883
661	2140090
662	2151161
663	2153162
664	2156137
665	2165170
666	2193753
667	2195020
668	2199143
669	2204127
670	2216127
671	2252009
672	2260989
673	2260989
674	2267195
675	2268570
676	2269078
677	2282496
678	2341178
679	2341799
680	2389763
681	2399933
682	2410486
683	2429390
684	2444872
685	2451961
686	2451961
687	2459184
688	2465263
689	2490146
690	2505940
691	2505940
692	2538523
693	2555635
694	2614720
695	2632331
696	2632417
697	2638288
698	2638318
699	2638318
700	2663554
701	2667971
702	2667971
703	2667971
704	2679874
705	2698320
706	2737140
707	2739076
708	2748449
709	2787630
710	2795489
711	2800239
712	2806454
713	2865048
714	2867662
715	2867662
716	2870206
717	2903510
718	2923333
719	2950696
720	2958566
721	2962194
722	3019162
723	3019162
724	3056183
725	3110951
726	3186110
727	3186110
728	3222058
729	3222058
730	3224069
731	3228736
732	3255803
733	3274534
734	3316592
735	3379444
736	3379444
737	3387123
738	3392433
739	3398572
740	3417315
741	3445674
742	3499167
743	3511915
744	3547869
745	3648041
746	3701522
747	3705586
748	3707915
749	3707915
750	3735084
751	3735084
752	3755508
753	3781886
754	3818509
755	3895901
756	3904127
757	3907409
758	3926591
759	3971110
760	3974245
761	3974245
762	3992681
763	4010860
764	4010860
765	4010860
766	4010860
767	4020156
768	4020156
769	4107892
770	4152093
771	4152093
772	4187256
773	4213334
774	4231026
775	4240384
776	4295592
777	4295592
778	4298499
779	4358994
780	4396826
781	4439035
782	4566156
783	4599043
784	4608516
785	4634590
786	4655087
787	4738532
788	4738532
789	4738532
790	4738532
791	4807528
792	4812716
793	4816582
794	4823859
795	4840638
796	4849969
797	4873732
798	4879170
799	4935490
800	4960869
801	4980032
802	4980032
803	4983771
804	5109078
805	5109078
806	5149439
807	5204578
808	5216541
809	5255189
810	5277131
811	5277131
812	5283360
813	5288701
814	5335776
815	5343471
816	5369865
817	5381382
818	5413472
819	5413591
820	5414229
821	5416677
822	5416677
823	5416677
824	5416677
825	5416677
826	5432208
827	5460100
828	5539754
829	5539754
830	5539754
831	5586796
832	5588080
833	5588080
834	5602264
835	5604746
836	5655087
837	5655087
838	5688649
839	5704528
840	5719328
841	5848230
842	5912948
843	5972417
844	5978677
845	6061237
846	6072816
847	6082539
848	6117312
849	6165245
850	6240684
851	6256190
852	6287372
853	6327198
854	6430139
855	6439399
856	6449500
857	6509997
858	6509997
859	6580047
860	6580047
861	6611902
862	6728915
863	6741753
864	6770724
865	6770724
866	6787979
867	6827419
868	6866220
869	6895790
870	6916846
871	6929258
872	6934764
873	6981852
874	7013707
875	7030534
876	7060222
877	7066208
878	7067438
879	7184945
880	7320630
881	7342499
882	7355181
883	7422800
884	7428554
885	7428554
886	7428554
887	7428554
888	7428554
889	7428554
890	7428554
891	7428554
892	7428554
893	7428554
894	7428554
895	7435269
896	7485411
897	7492204
898	7583158
899	7633307
900	7695550
901	7724132
902	7770276
903	7937674
904	8161895
905	8163711
906	8206659
907	8211721
908	8298414
909	8321691
910	8523333
911	8550311
912	8578680
913	8640894
914	8659693
915	8663271
916	8692683
917	8813644
918	8813946
919	8857990
920	8925017
921	8985153
922	9036060
923	9086433
924	9101121
925	9178694
926	9223799
927	9283782
928	9365550
929	9394595
930	9515681
931	9585078
932	9687426
933	9772563
934	9788956
935	9824932
936	9832233
937	9880794
938	9880794
939	9966069
940	10132751
941	10159367
942	10322823
943	10323585
944	10352272
945	10418207
946	10436517
947	10469577
948	10504358
949	10589308
950	10593947
951	10624130
952	10680644
953	10768703
954	10795098
955	10887194
956	10903017
957	10928873
958	10966598
959	11159380
960	11300908
961	11306491
962	11315384
963	11384480
964	11568543
965	11586020
966	11603315
967	11659631
968	11736167
969	11788997
970	11957622
971	11984382
972	12062850
973	12083369
974	12086879
975	12172991
976	12289687
977	12303010
978	12330081
979	12366113
980	12432766
981	12517627
982	12517627
983	12813966
984	12862533
985	12867429
986	12984445
987	13184445
988	13270755
989	13340774
990	13383624
991	13412245
992	13499734
993	13570816
994	13660014
995	13687694
996	13749187
997	13934755
998	14000515
999	14015903
1000	14071247
1001	14449941
1002	14452310
1003	14476982
1004	14547944
1005	14762017
1006	14799799
1007	14839131
1008	14878960
1009	14900882
1010	14966488
1011	14973716
1012	15074599
1013	15223320
1014	15326475
1015	15363298
1016	15496356
1017	15651529
1018	15945273
1019	15956708
1020	15969294
1021	16138954
1022	16421770
1023	16543618
1024	16671584
1025	16779389
1026	17001384
1027	17328455
1028	17369149
1029	17485120
1030	17688248
1031	17734860
1032	17832012
1033	17992845
1034	18064944
1035	18068326
1036	18092652
1037	18282068
1038	18285759
1039	18304453
1040	18362253
1041	18643647
1042	18698889
1043	18767212
1044	18767212
1045	18790587
1046	19099103
1047	19164611
1048	19279859
1049	19543396
1050	19598087
1051	19682931
1052	19851510
1053	20056412
1054	20437487
1055	20457124
1056	20463569
1057	20473887
1058	20562211
1059	20915272
1060	20994671
1061	21052322
1062	21102021
1063	21153632
1064	21311118
1065	21590408
1066	21726507
1067	21924505
1068	21931483
1069	21973902
1070	22055670
1071	22278553
1072	22332057
1073	22490859
1074	22599347
1075	23086299
1076	23171712
1077	23171712
1078	23532579
1079	23603782
1080	23693057
1081	23701729
1082	23884498
1083	23884498
1084	23884498
1085	23927254
1086	24108912
1087	24327615
1088	24371921
1089	24725000
1090	24980003
1091	25042687
1092	25314403
1093	25457006
1094	25723930
1095	25999165
1096	26000527
1097	26208109
1098	26224780
1099	26313874
1100	26723457
1101	27141461
1102	27155914
1103	27155914
1104	27490572
1105	27569232
1106	27569232
1107	27569232
1108	27647842
1109	27649130
1110	27814892
1111	28387523
1112	28392429
1113	28487955
1114	28527344
1115	28648497
1116	28730805
1117	28730805
1118	28821347
1119	28895310
1120	29482301
1121	29487462
1122	29649336
1123	29789570
1124	29834351
1125	29911395
1126	30190918
1127	30306935
1128	30345710
1129	30353218
1130	30499326
1131	30551455
1132	30584630
1133	30586936
1134	30590842
