DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD19_S3
433	552099
434	552099
435	569787
436	570667
437	583533
438	595239
439	601714
440	603723
441	606558
442	607402
443	608260
444	608519
445	613693
446	627684
447	636231
448	644520
449	655048
450	656458
451	656716
452	656716
453	658461
454	658461
455	666483
456	684950
457	689819
458	707455
459	708438
460	709383
461	712965
462	713117
463	714624
464	715721
465	734025
466	742177
467	749404
468	749404
469	755821
470	768013
471	770795
472	805274
473	809925
474	814228
475	819845
476	827325
477	893359
478	896253
479	900620
480	911720
481	919561
482	923725
483	923725
484	954744
485	960255
486	961385
487	963137
488	969417
489	973410
490	1002097
491	1003804
492	1020166
493	1031300
494	1057729
495	1057729
496	1057729
497	1081183
498	1091471
499	1095564
500	1121231
501	1150072
502	1160476
503	1161632
504	1162325
505	1177621
506	1181578
507	1188168
508	1198437
509	1201579
510	1202389
511	1209135
512	1232569
513	1239099
514	1243719
515	1245530
516	1255410
517	1262137
518	1270257
519	1333813
520	1364936
521	1373531
522	1373531
523	1375336
524	1375674
525	1378403
526	1395224
527	1401901
528	1402848
529	1404022
530	1414301
531	1432426
532	1452398
533	1455801
534	1456025
535	1460061
536	1460061
537	1477033
538	1485984
539	1490286
540	1498957
541	1498957
542	1500437
543	1500771
544	1500771
545	1511333
546	1516994
547	1516994
548	1546908
549	1556966
550	1562713
551	1598612
552	1616142
553	1621197
554	1621499
555	1641398
556	1641398
557	1655639
558	1655670
559	1655670
560	1740832
561	1757705
562	1758981
563	1758981
564	1772211
565	1891806
566	1891806
567	1907289
568	1907289
569	1981708
570	1988661
571	2013023
572	2034363
573	2054940
574	2065002
575	2079013
576	2108931
577	2113765
578	2144783
579	2144783
580	2170364
581	2184906
582	2186580
583	2202677
584	2248084
585	2254822
586	2255259
587	2261909
588	2273397
589	2275704
590	2284016
591	2300582
592	2300582
593	2307094
594	2337766
595	2363838
596	2366090
597	2366090
598	2366090
599	2368321
600	2372559
601	2400811
602	2434291
603	2435332
604	2447040
605	2449609
606	2499159
607	2508060
608	2529474
609	2529474
610	2566744
611	2566744
612	2566744
613	2566744
614	2566744
615	2566744
616	2581294
617	2633718
618	2674096
619	2716364
620	2728005
621	2770772
622	2770772
623	2770772
624	2783521
625	2820907
626	2826928
627	2842934
628	2843253
629	2848648
630	2872205
631	2961558
632	2987240
633	2987240
634	3026058
635	3041358
636	3081877
637	3090378
638	3118867
639	3134715
640	3180580
641	3191284
642	3233362
643	3261583
644	3317016
645	3329147
646	3409421
647	3412309
648	3412309
649	3428666
650	3428666
651	3440426
652	3467456
653	3467456
654	3539703
655	3540996
656	3542851
657	3551191
658	3588611
659	3606571
660	3634785
661	3634785
662	3643295
663	3809219
664	3856242
665	3901774
666	4025909
667	4027743
668	4045620
669	4068893
670	4090129
671	4091605
672	4102830
673	4161779
674	4173277
675	4213813
676	4215861
677	4220066
678	4233967
679	4279804
680	4294350
681	4305351
682	4312708
683	4312708
684	4313784
685	4452911
686	4468321
687	4522465
688	4611853
689	4611853
690	4681352
691	4694282
692	4706624
693	4758185
694	4760385
695	4787530
696	4809432
697	4855549
698	4875868
699	4900665
700	4900731
701	4959706
702	4971899
703	4975922
704	5002907
705	5036529
706	5044381
707	5044381
708	5112349
709	5148656
710	5161208
711	5193674
712	5213037
713	5226603
714	5243780
715	5243909
716	5325550
717	5340443
718	5343430
719	5385356
720	5430486
721	5436177
722	5438729
723	5485901
724	5528906
725	5556991
726	5576737
727	5586922
728	5670763
729	5830525
730	5882058
731	5886070
732	5926158
733	5943973
734	5960731
735	6189404
736	6226670
737	6275755
738	6291923
739	6297831
740	6320167
741	6354717
742	6453068
743	6453068
744	6504212
745	6588448
746	6636086
747	6746224
748	6746224
749	6746224
750	6746224
751	6746636
752	6750974
753	6781120
754	6809331
755	6922133
756	7040918
757	7060274
758	7081884
759	7174122
760	7174122
761	7199557
762	7210936
763	7320711
764	7325666
765	7326722
766	7328410
767	7333662
768	7345002
769	7515358
770	7515358
771	7568675
772	7626783
773	7626783
774	7631534
775	7698202
776	7803784
777	7840729
778	7848782
779	7858313
780	7905634
781	7908034
782	7926828
783	7937562
784	7968533
785	8121804
786	8174835
787	8355056
788	8391553
789	8423972
790	8454017
791	8543637
792	8654190
793	8654190
794	8688750
795	8770015
796	8776200
797	8787594
798	8787594
799	8787594
800	8804839
801	8935024
802	8985648
803	8985648
804	8985648
805	8985648
806	9154223
807	9181945
808	9184186
809	9594315
810	9683319
811	9699449
812	9714509
813	9771166
814	9784192
815	9862165
816	10004584
817	10123324
818	10224032
819	10373618
820	10441507
821	10470517
822	10501647
823	10605145
824	10647408
825	10769028
826	10936886
827	10936886
828	10984378
829	11039790
830	11479267
831	11734569
832	11806058
833	11806058
834	11806058
835	11806058
836	11840990
837	11987766
838	12019063
839	12030593
840	12030593
841	12030593
842	12030593
843	12030593
844	12254489
845	12310672
846	12346127
847	12422494
848	12512157
849	12552286
850	12607392
851	12798896
852	12838757
853	12840587
854	12953269
855	13315739
856	13369883
857	13484656
858	13524779
859	13794923
860	13976872
861	14233747
862	14337528
863	14345917
864	14362247
865	14365792
866	14390448
867	14520739
868	14520739
869	14574063
870	14631354
871	14631354
872	14640546
873	14821872
874	14949542
875	15027446
876	15095508
877	15120605
878	15184886
879	15274110
880	15317466
881	15378117
882	15425503
883	15436663
884	15509414
885	15581674
886	15623472
887	15682840
888	15707818
889	15800119
890	15824298
891	15824298
892	15859487
893	15859487
894	15859487
895	15859487
896	15873691
897	16182230
898	16270527
899	16340005
900	16386764
901	16799007
902	16850010
903	16850010
904	16861918
905	16901020
906	16901020
907	16901020
908	17263800
909	17330428
910	17575864
911	17627352
912	17657603
913	17805442
914	17818413
915	17864701
916	17869121
917	17884995
918	18147576
919	18147576
920	18147576
921	18224044
922	18288183
923	18394849
924	18534760
925	18547518
926	18634008
927	18829302
928	18883412
929	18907554
930	18999746
931	19061641
932	19061666
933	19080481
934	19347124
935	19425208
936	19436834
937	19531733
938	19544250
939	19705642
940	19860815
941	20003435
942	20005882
943	20017583
944	20309079
945	20376762
946	20432691
947	20604079
948	20968171
949	21180406
950	21208874
951	21405673
952	21790421
953	21822829
954	22144333
955	22270010
956	22377370
957	22844899
958	23182542
959	23356987
960	23549579
961	23635299
962	23776233
963	23779450
964	24040127
965	24553701
966	24714684
967	24714684
968	25405247
969	25534303
970	25591895
971	25957794
972	26017194
973	26435447
974	26801472
975	26818582
976	26973895
977	26978533
978	27208569
979	27216415
980	27347774
981	27391122
982	27738911
983	27757976
984	28226951
985	28226951
986	28395624
987	28463443
988	28703401
989	28976753
990	29005969
991	29176593
992	29193134
993	29304201
994	29484349
995	29685217
996	29888370
997	30084861
998	30390796
999	30434640
1000	30599748
