DISTINCT_MIRNA_HAIRPINS_ACCUMULATED_COUNT	CD19_S2
207	38491
208	38491
209	38491
210	38491
211	38491
212	38491
213	38491
214	38491
215	38491
216	39419
217	40506
218	41882
219	42909
220	43026
221	43377
222	45441
223	46373
224	50810
225	50823
226	54444
227	54444
228	54444
229	54444
230	54444
231	54444
232	54444
233	54444
234	54444
235	54444
236	54444
237	54444
238	54444
239	54444
240	57081
241	59418
242	59823
243	60637
244	62442
245	62659
246	64584
247	65463
248	65785
249	67576
250	69028
251	69696
252	69755
253	70008
254	71029
255	71029
256	71356
257	71816
258	71816
259	71832
260	71832
261	71832
262	75594
263	76492
264	78334
265	78418
266	78504
267	78521
268	78521
269	80385
270	83179
271	83179
272	84993
273	86125
274	87103
275	91651
276	96073
277	96073
278	96073
279	96073
280	96073
281	96807
282	97914
283	102345
284	102345
285	102345
286	102345
287	105943
288	108261
289	109636
290	112298
291	113938
292	116594
293	121778
294	123933
295	124451
296	124451
297	127600
298	134237
299	135170
300	136417
301	143747
302	147682
303	149197
304	152912
305	152912
306	153476
307	155844
308	156562
309	157410
310	157740
311	159197
312	159197
313	161526
314	164943
315	164943
316	165836
317	165836
318	166839
319	176882
320	179319
321	181457
322	182845
323	183451
324	188335
325	189383
326	190411
327	197027
328	198504
329	199463
330	206177
331	210504
332	212563
333	230059
334	235579
335	236289
336	240397
337	242673
338	245614
339	245614
340	247658
341	248353
342	252105
343	253990
344	254144
345	257227
346	257329
347	258014
348	260166
349	267944
350	267944
351	270326
352	270466
353	271275
354	285094
355	285094
356	287904
357	287904
358	287904
359	288894
360	290540
361	293364
362	304003
363	313464
364	331484
365	337641
366	337671
367	337936
368	343188
369	344564
370	345739
371	348253
372	357653
373	357653
374	360120
375	361827
376	362622
377	364837
378	364837
379	371020
380	372568
381	372568
382	372568
383	379286
384	392061
385	401775
386	410622
387	415304
388	415304
389	418424
390	418424
391	418424
392	418519
393	424901
394	426572
395	431238
396	431527
397	431528
398	445376
399	471345
400	471345
401	471618
402	474829
403	475413
404	475413
405	480998
406	482166
407	496865
408	499198
409	507447
410	510054
411	531098
412	531098
413	531098
414	541338
415	547815
416	551727
417	560500
418	561707
419	571965
420	576489
421	595038
422	595038
423	611524
424	615210
425	685891
426	685891
427	687414
428	687414
429	688002
430	696285
431	728285
432	742657
433	765406
434	766649
435	778000
436	778000
437	780784
438	781679
439	782429
440	801712
441	803642
442	805755
443	822233
444	827452
445	829859
446	859472
447	871578
448	882549
449	885813
450	885813
451	886396
452	893961
453	893961
454	893961
455	893961
456	899363
457	932641
458	940828
459	940828
460	940828
461	943500
462	949220
463	955010
464	971311
465	978546
466	988792
467	995250
468	995669
469	998529
470	1003021
471	1003561
472	1024599
473	1038068
474	1042433
475	1043655
476	1074430
477	1088401
478	1088829
479	1105260
480	1106992
481	1110512
482	1110512
483	1112738
484	1114479
485	1115724
486	1115724
487	1129078
488	1150866
489	1156367
490	1190600
491	1197773
492	1203352
493	1223614
494	1232051
495	1238773
496	1238773
497	1274966
498	1275528
499	1320991
500	1321818
501	1340206
502	1346429
503	1349789
504	1356993
505	1376073
506	1407104
507	1422850
508	1422850
509	1459350
510	1471355
511	1471355
512	1471355
513	1495530
514	1501547
515	1525119
516	1527372
517	1563113
518	1580684
519	1604417
520	1609769
521	1612047
522	1620197
523	1621905
524	1625255
525	1627875
526	1637232
527	1648728
528	1658860
529	1677036
530	1677036
531	1677970
532	1688594
533	1717642
534	1755215
535	1764664
536	1771731
537	1867391
538	1870250
539	1878510
540	1891103
541	1922174
542	1931610
543	1951122
544	1968489
545	1968489
546	1977447
547	1997967
548	2052801
549	2052801
550	2066405
551	2066405
552	2084186
553	2087598
554	2091017
555	2094784
556	2095310
557	2116008
558	2120894
559	2120894
560	2127883
561	2127883
562	2136023
563	2151536
564	2206481
565	2240573
566	2242509
567	2304175
568	2312537
569	2333248
570	2337018
571	2337018
572	2337018
573	2337018
574	2350832
575	2358413
576	2358413
577	2358413
578	2358413
579	2372433
580	2375972
581	2380704
582	2383516
583	2391745
584	2461988
585	2467706
586	2488414
587	2532094
588	2587872
589	2616264
590	2668833
591	2706025
592	2734466
593	2746968
594	2753601
595	2802711
596	2809005
597	2814586
598	2814586
599	2814586
600	2826436
601	2843055
602	2850738
603	2853459
604	2918476
605	2928424
606	2938036
607	2963415
608	2963415
609	2997650
610	3062059
611	3072481
612	3079423
613	3094640
614	3126522
615	3137127
616	3167068
617	3195600
618	3223210
619	3244764
620	3251954
621	3373688
622	3385650
623	3454614
624	3475585
625	3505430
626	3543970
627	3579705
628	3615681
629	3711116
630	3755115
631	3781231
632	3803619
633	3811132
634	3814991
635	3814991
636	3815472
637	3816845
638	3831418
639	3833707
640	3835128
641	3875387
642	3892467
643	3949041
644	3984094
645	4002283
646	4002283
647	4016137
648	4147235
649	4147235
650	4191252
651	4227199
652	4228807
653	4251527
654	4435496
655	4443553
656	4467971
657	4559239
658	4559239
659	4569435
660	4595205
661	4600874
662	4600874
663	4603378
664	4754954
665	4791647
666	4800586
667	4810596
668	4810596
669	4817310
670	4828773
671	4859487
672	4882823
673	4909246
674	4934980
675	5017579
676	5017579
677	5035293
678	5079257
679	5098693
680	5182818
681	5244233
682	5286372
683	5328748
684	5362240
685	5407344
686	5448112
687	5478650
688	5478650
689	5478650
690	5478650
691	5491184
692	5517375
693	5519326
694	5624477
695	5651713
696	5684949
697	5705165
698	5773053
699	5785791
700	5809751
701	5832039
702	5840204
703	5942559
704	5954089
705	5976605
706	5990511
707	6096347
708	6172846
709	6172846
710	6177693
711	6244489
712	6265029
713	6272821
714	6486051
715	6514627
716	6532340
717	6564553
718	6600357
719	6662643
720	6680553
721	6680743
722	6692426
723	6756665
724	6810370
725	6846809
726	6865733
727	6877735
728	6877735
729	6887497
730	6934439
731	6934439
732	6944201
733	7091070
734	7103759
735	7409225
736	7423820
737	7446773
738	7501956
739	7501956
740	7535846
741	7584686
742	7609944
743	7629230
744	7741283
745	7746177
746	7807743
747	7874774
748	8141166
749	8141166
750	8144298
751	8144320
752	8189037
753	8278884
754	8301682
755	8301682
756	8301682
757	8301682
758	8350147
759	8351351
760	8363427
761	8369159
762	8404402
763	8404402
764	8424189
765	8464341
766	8597464
767	8609494
768	8611480
769	8634788
770	8687806
771	8766023
772	8809504
773	8809504
774	8825309
775	8859806
776	8890393
777	8918766
778	8932589
779	8932589
780	8982947
781	9147330
782	9151361
783	9200834
784	9272233
785	9288529
786	9288529
787	9476195
788	9485779
789	9493567
790	9493567
791	9509163
792	9510984
793	9548921
794	9548921
795	9557942
796	9581946
797	9664672
798	9691827
799	9813534
800	9835589
801	10090864
802	10253931
803	10253931
804	10264869
805	10463699
806	10586445
807	10595350
808	10639036
809	10797271
810	10885826
811	11033763
812	11093092
813	11166841
814	11291574
815	11314747
816	11351822
817	11410098
818	11419729
819	11427599
820	11524722
821	11740109
822	11774083
823	11826478
824	11837642
825	11845877
826	11849821
827	11858655
828	11901586
829	11975527
830	12142375
831	12184265
832	12184265
833	12247438
834	12328408
835	12328408
836	12328408
837	12328408
838	12548525
839	12636412
840	12662140
841	12662140
842	12664648
843	12872304
844	12875131
845	12920382
846	12923517
847	12923517
848	13044056
849	13057810
850	13114263
851	13292347
852	13535211
853	13620593
854	13623021
855	13751355
856	13986166
857	13996602
858	14021240
859	14092695
860	14371408
861	14450012
862	14572760
863	14586632
864	14676707
865	14705907
866	14724557
867	14724557
868	14847540
869	15298539
870	15305247
871	15539436
872	15604408
873	15646776
874	15748483
875	15874877
876	15890564
877	15963683
878	15986517
879	16244133
880	16675918
881	16830811
882	17046471
883	17200290
884	17203902
885	17357374
886	17659910
887	17770563
888	17902424
889	17953059
890	18054428
891	18525874
892	18546469
893	18657566
894	18673326
895	18691244
896	18699573
897	18977044
898	18977044
899	18977044
900	19306088
901	19592238
902	19701153
903	20068350
904	20285749
905	20643453
906	21002491
907	21013312
908	21092638
909	21331549
910	22063074
911	22117669
912	22235805
913	22413456
914	22427003
915	22627314
916	22662029
917	23670706
918	24098588
919	24145045
920	24318961
921	24318961
922	24511966
923	24744826
924	24842855
925	24888736
926	24932627
927	25067963
928	25094657
929	25229821
930	25317988
931	25417049
932	25699924
933	25745828
934	25747372
935	25880532
936	26096907
937	26225713
938	26501819
939	27002921
940	27024196
941	27061027
942	27079904
943	27550501
944	27892479
945	27902848
946	27902848
947	27948522
948	27953750
949	28000899
950	28000899
